UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
P0DOB5,0.069909535,0.034561146,-0.5446596,-0.028485589,0.49633732,0.60740244,-0.79781634,-0.4064064,0.110333994,-0.5417737,-0.080375776,0.17284077,-0.12883575,-0.59524363,0.1631647,0.5536309,-0.30649236,-0.65359885,0.10970755,0.43048513,0.658957,-0.4549965,-0.17788407,-0.64386886,-0.4400859,-0.105554394,-0.16284995,-0.26107487,-1.014835,0.5419649,-0.32201153,0.62529933,0.42912576,-0.0929185,0.3479494,0.96598387,1.134114,-0.07159238,0.39629072,-0.40577206,-0.6809099,-0.06637792,-0.40020925,-0.055077594,-0.27459338,0.21199912,1.0876486,0.27558732,0.90152705,0.0740201,-0.0049815252,0.17295972,-0.13951248,-0.29618642,-0.40329775,0.32444355,-0.33661824,0.039001368,-0.2782496,-0.4194789,0.41751802,-0.00792592,0.1405934,-0.1157002,0.2061145,-0.11281724,0.35881153,0.21853936,0.88703895,-0.48679549,-0.15235192,-0.5650007,-0.090530425,0.07179942,-0.3371495,0.14633474,0.4039738,0.76693326,-0.024270013,-0.13355213,0.15803432,0.09926846,0.5410616,0.75053954,-0.16202267,0.29646334,0.5407552,1.6554195,-0.053735908,0.31382075,-0.6481736,-0.24981749,0.18274018,0.36604345,0.14521356,0.24363726,0.6144357,0.2069655,-0.46946895,0.36979762,0.06389468,0.19358408,-0.5803213,-0.39574665,-0.17279084,-0.31088933,0.111361176,-0.5881554,0.5623635,-0.42143762,-0.53054947,-1.4968265,0.29907233,-0.02502659,0.25059554,-0.9072809,0.19817415,1.0780948,-1.1226138,-0.41876143,0.089732006,-0.23497988,0.5379733,0.2403148,0.28852728,0.22533578,-0.07194112,0.6010033
P40429,0.14276358,-0.0048715323,0.10937079,-0.105684504,-0.10825293,0.10561532,-0.2848934,-0.028714174,0.4918953,-0.20772314,-0.0816874,0.025563827,0.17439438,-0.42427737,0.07392205,0.0981825,-0.23463722,-0.02309103,0.083212994,0.071925186,0.2462759,-0.173036,0.15715075,-0.58268386,-0.70763177,0.16287711,-0.20285323,0.03159962,-0.6063602,-0.1221982,-0.25679085,0.07113509,0.092024185,0.14907601,0.047678966,0.01842764,0.5874262,0.049127415,-0.021594144,-0.025222868,-0.08399161,0.19452497,-0.3171638,0.06221637,-0.35735148,-0.19020173,1.1428654,0.03816721,0.16890213,0.053895373,-0.021387994,0.0018551558,-0.28289086,-0.11011343,0.12234378,0.07491662,0.11762621,-0.11506096,-0.026216676,0.015759537,0.011855486,0.070498295,-0.007705041,-0.09552133,0.22337265,-0.0032467544,-0.020688862,0.09192081,0.123565175,-0.050820746,-0.025818672,0.027135545,0.012829548,0.04516523,-0.19160084,0.109597586,-0.08528666,0.10936864,-0.021066459,-0.019998604,0.3504563,-0.062260795,0.117116,0.1054038,0.39242837,-0.17282508,0.10269016,0.81628144,0.20377263,0.28599048,0.41798297,0.052463777,-0.032054573,0.1589553,0.06800761,0.031194996,0.050007455,0.028305385,-0.05899287,0.21095245,-0.113179386,0.62898886,-0.1916211,0.09478003,0.05531336,0.07357166,0.12416945,-0.91492593,0.22958033,-0.02544492,-0.0856062,-0.65610564,0.07794723,-0.050435282,0.11797317,-0.14563712,0.13266227,1.5769215,-0.5181421,-0.1178797,-0.3230843,0.15403792,0.2217102,0.066412374,0.32670587,-0.04595285,-0.02372853,0.05743686
P00734,0.025348611,-0.1637443,-0.041022576,0.0035763173,-0.09138156,0.13712125,-0.26958764,-0.015391244,0.3522891,-0.110865876,-0.047026854,-0.01705342,0.03383987,-0.24333067,0.0023717734,0.0017363776,-0.074144535,-0.019482097,0.06842546,-0.012120518,0.14273897,-0.08536067,-0.014130133,-0.512105,-0.5972234,0.044378746,-0.01743354,0.10645535,-0.37364453,-0.0077360016,-0.059370454,0.05539774,0.006612624,-0.15258867,0.016941799,-0.045185525,0.5008055,0.038950674,-0.019033806,0.07530544,-0.09037192,0.46260133,-0.10292511,0.016697887,-0.21202469,-0.019410059,1.0487263,0.0010006975,0.0029491005,0.00062826276,0.037039142,0.12490668,-0.27732107,-0.043354016,0.051988445,0.0631767,-0.10344946,-0.18356182,-0.036901187,-0.06812235,-0.054353714,0.08227889,0.02213595,0.08998542,0.12868363,-0.049680352,-0.08621562,0.100235656,-0.036179896,-0.042997893,-0.1720527,0.07020024,-0.04970474,0.08850127,0.014906058,0.0070243743,0.11729836,0.122557715,0.00929622,0.002218381,0.1490616,0.0019787976,0.08744211,0.2246719,0.29616866,-0.014264917,0.039468955,1.0671533,0.09957987,0.23898444,0.14019857,-0.048059244,-0.077278994,0.08770941,0.082149416,0.075818285,-0.06324903,-0.040611297,-0.06084808,0.11578417,0.101247825,0.42658168,-0.16844507,-0.023778686,-0.0195034,0.013661352,0.023909679,-0.93445164,0.25465608,-0.21643388,-0.1807924,-0.6691867,0.027383212,-0.03487256,-0.12962097,-0.11261529,0.07910116,1.3149679,-0.48387533,-0.11895976,-0.10785223,0.05640586,0.14443533,0.06246241,0.095009,0.07592122,0.024648413,0.06079364
O75368,-0.07908659,-0.11589237,-0.25365275,-0.06834513,0.16537227,0.14721805,-0.11736255,-0.116446994,0.36585578,-0.19690363,-0.032985877,0.039247315,0.08005202,-0.4201063,0.20634584,0.028883114,-0.1952064,-0.09260821,0.05401534,0.009915014,0.050750926,-0.19161983,0.18873866,-0.40892327,-0.70684,0.040821593,-0.1948049,0.24504916,-0.50774366,0.19160016,-0.1120258,0.13259338,0.07806775,0.02997619,0.18171842,0.04686262,0.80618685,0.055099398,0.045824736,0.021708691,-0.024515025,0.43599617,-0.1811095,-0.105289735,-0.24764532,-0.087134324,1.1384332,0.0039065494,0.1628741,0.04593743,-0.064252496,0.10992932,-0.483547,0.02144894,0.04900092,-0.22459202,-0.05885826,-0.016586898,-0.06190392,-0.16964392,0.030196963,0.13942724,-0.099296935,0.11349421,0.21770513,0.13571824,-0.06375654,0.06739631,0.13727255,0.024608543,-0.114860795,0.014889943,-0.028139075,-0.056673657,0.09108213,-0.07014714,-0.03588544,0.29190382,-0.04846253,0.044405457,0.39046803,-0.0753899,0.008636181,0.15920761,0.25552776,-0.036794815,0.026748339,1.2640935,0.19554526,0.1338249,-0.013260608,-0.010763675,0.06812945,0.20770864,-0.023444533,0.041957963,-0.03213664,-0.08638232,0.041863967,0.04008552,-0.054058358,0.33494028,-0.22685766,-0.18977153,0.13251604,-0.25181878,0.18357591,-0.89780927,0.34188437,-0.11192152,-0.12993975,-0.6079939,0.14194138,0.08677233,0.07101866,0.078188345,-0.07875198,1.3171359,-0.74068624,-0.20349944,-0.10262563,-0.17388034,0.13924816,0.09770566,0.25775075,-0.06475994,0.00078029436,0.06926315
O95390,0.062628426,0.1501136,-0.066869356,-0.2552209,-0.19327529,-0.24176335,-0.05787201,0.025807863,0.20989656,-0.24173723,-0.02519449,-0.037493933,-0.1049538,-0.5836248,0.32667914,-0.07245828,0.07022879,0.057231594,0.16310585,0.13265549,0.16527753,-0.0398752,0.12987448,-0.9502874,-0.6510335,0.11556008,-0.19073676,0.03972668,-0.93230176,-0.0068232976,0.2133921,0.14301354,-0.04330273,0.04473458,0.4115448,-0.2681701,0.5771204,0.34340116,0.2217608,0.14710113,0.1448656,0.32943746,-0.034695745,-0.03831728,-0.3700131,0.062821835,1.07754,0.037493322,0.11423826,-0.055176828,0.107572615,0.15488084,-0.31960705,0.018106451,0.0135173565,-0.0714001,0.02475976,-0.013030435,0.017389307,-0.27497697,0.11368612,0.18323885,-0.12744744,0.16135006,-0.14156629,0.052366752,-0.11039484,0.28329077,0.30766234,-0.109910555,-0.03192379,0.23317723,0.07844051,0.47819054,0.003998832,0.08896715,0.026961833,0.063475095,-0.030343307,-0.21639979,0.28219405,-0.00433409,0.2549959,-0.03212777,0.64230597,-0.06253195,-0.28191024,0.9411774,0.08842533,-0.20619155,0.47133482,0.022703743,0.022743547,0.068082236,0.17165828,-0.14138721,0.15417993,-0.14921217,0.15102427,0.04944979,-0.0050818324,0.54582924,-0.19189714,0.1484354,-0.19295685,0.23779993,-0.096631765,-1.0037823,0.3629272,-0.24789019,-0.013762146,-0.5896838,-0.028633771,0.3476517,-0.08119032,-0.06477841,-0.0979686,1.3112512,-0.33977583,-0.17402917,-0.16865033,-0.21180671,0.17856555,0.12006533,0.13564336,0.21540453,0.008284673,-0.039360743
O94649,0.018123627,-0.046266418,-0.15964809,-0.32857102,-0.20073149,-0.27310696,-0.15941003,-0.17776118,0.46515876,-0.2036891,0.01786907,0.10676432,0.11419321,-0.40450808,0.11267596,-0.07778575,-0.04668067,-0.07146793,-0.039585598,0.2392628,0.15256937,-0.14494632,-0.16578569,-0.89760107,-0.63997376,0.0449231,-0.20207845,0.11929815,-0.88123876,-0.12037038,0.083657555,-0.09972261,-0.12732315,-0.04326708,0.028398348,-0.15476346,0.4273356,0.120587684,0.012172928,-0.10827275,-0.20103443,0.10378061,-0.17072754,0.08598537,-0.08652197,0.090755954,1.2648773,0.06846473,0.030171275,-0.11306192,0.26531327,-0.061471257,-0.23174287,0.0729857,0.059705622,0.02139711,0.056217764,-0.15448608,0.22576626,-0.20247741,-0.13843693,0.044419136,0.04383693,0.028065486,0.101423696,0.093051024,-0.10240565,0.3254543,-0.10695557,-0.115700305,-0.009415069,0.112698846,0.2771408,0.49878198,0.1902521,0.0014274695,-0.050075587,0.08481709,-0.038188763,-0.025085425,0.3116341,-0.06308188,0.28446025,0.009312095,0.5896874,-0.18267475,-0.07597655,0.94811666,0.2852294,-0.14654422,0.50844204,0.104765005,-0.0063521126,-0.1200157,0.00043980777,-0.046865504,-0.080248885,0.15408835,0.20736192,-0.10980209,0.21745989,0.8406125,-0.11563965,0.3010533,-0.021698633,0.22578983,-0.052846458,-0.995025,0.3412884,-0.031294893,0.06206598,-0.558254,-0.14072321,-0.18226443,-0.14294887,-0.0013968966,-0.026974453,1.4349836,-0.3725702,0.026290564,-0.21470822,-0.0014123128,0.44692412,0.0016594093,0.07686906,0.12444317,0.03195057,0.12103088
P99999,-0.025430849,-0.2634202,-0.18573944,-0.018366108,-0.43104967,0.13124146,-0.10851056,-0.16097657,0.4362311,-0.1378568,-0.029190604,0.20665795,0.03223513,-0.3773483,0.280952,-0.1890323,0.09120659,-0.22468093,0.06522177,0.048893094,-0.03100007,-0.15282694,0.089817256,-0.73633516,-0.5524597,0.08289834,-0.3452457,0.28215933,-0.37851512,0.142192,-0.0941138,0.14284796,0.076528534,-0.13532767,0.23677617,0.02415284,0.5583355,0.052621543,0.066852674,-0.011054193,0.103333525,0.44694784,0.07424516,-0.028194182,-0.41948095,0.15684207,1.1099575,0.05732823,0.2342449,0.13721299,0.23759627,-0.011847037,-0.42704815,-0.0055636466,-0.07870929,0.17111994,-0.09663869,-0.17494304,-0.06651256,-0.37431416,0.09916005,0.2789772,0.09107276,0.3222719,0.36600122,-0.078018315,-0.08038383,0.12922183,0.24662386,-0.08183011,-0.07321033,0.04783271,0.008648414,0.04446698,0.07764846,-0.23382817,0.07433251,0.38971746,-0.29125407,-0.003341909,0.1273901,0.03203243,-0.020727227,0.23051868,0.22096337,0.03647467,-0.123531766,1.0599204,0.043762688,0.19977072,0.14530437,-0.019376686,-0.22440356,0.21541397,0.1912267,0.12502421,-0.042109895,-0.015897227,-0.05150975,0.10629031,0.0960789,0.2568859,-0.26747417,-0.09399596,0.10190138,-0.18574244,-0.064389676,-0.948872,0.070379466,-0.22606272,-0.06428839,-0.6403326,0.27060282,0.3976852,0.13424915,0.03619807,-0.003657763,1.2718849,-0.4460764,-0.17585233,-0.096510775,0.013543404,0.043410126,0.10428801,0.038394257,-0.05946081,-0.005473372,-0.008349482
P05112,0.013916792,-0.086362764,-0.11456864,0.027146304,-0.0027834082,0.20171158,-0.30131057,0.0052909157,0.38076562,-0.1511364,0.029021863,0.10962844,0.060570024,-0.29802278,0.096995786,0.08466445,-0.022742288,-0.029300435,0.096141025,0.040705625,0.06885501,-0.17726377,0.031670395,-0.38614416,-0.5930441,0.0980978,-0.05466081,0.19162972,-0.39457846,0.05707964,-0.050665542,0.01708343,0.081197694,-0.13803764,0.104341544,-0.030031335,0.5997253,0.05063224,-0.07191569,0.035494402,-0.09292076,0.3395327,-0.13385707,0.0024936786,-0.17090969,0.026484858,1.0105792,-0.016975882,0.03768893,-0.0013407727,-0.04432618,0.18462123,-0.3046253,-0.03870403,-0.059032783,-0.00024716058,0.02903812,-0.18061647,-0.037380267,0.006214784,-0.015979141,0.058348216,-0.10462229,-0.006562231,0.19804676,-0.08998539,0.01910613,0.07077694,-0.015901607,0.05458925,-0.124148585,-0.016348649,-0.028826773,0.020669539,-0.0044612437,-0.009954377,0.031641357,0.07763777,-0.02280862,0.012373325,0.21751763,-0.01691503,0.1115627,0.2520804,0.27062708,0.0467778,0.09858606,1.0263044,0.15201846,0.17861924,0.05339297,-0.06130646,-0.055448126,0.14594568,-0.046472207,0.14909466,-0.07438976,-0.05118239,-0.088245414,0.0729983,0.07961661,0.3626705,-0.15516779,-0.07059099,-0.017665308,-0.069916196,0.083847806,-0.8444627,0.3766982,-0.21378879,-0.20587403,-0.7088329,-0.033027675,-0.008283844,-0.049457647,-0.0812638,0.030497007,1.1682582,-0.6911152,-0.15929228,-0.042387526,0.0058288523,0.04790912,0.05655124,0.12377652,0.12195383,-0.050734386,0.10534773
P61457,-0.009178085,0.026196323,-0.20038047,0.055910945,0.0532654,0.1435025,-0.26500914,0.026247777,0.54684204,-0.10148805,0.014174055,-0.13022868,0.23016503,-0.17139915,-0.05048261,-0.0027712286,-0.010160323,-0.086091906,-0.061479867,0.06661065,0.3189339,0.011579923,0.13785078,-0.46258172,-0.54674137,0.087083444,0.024825025,0.16808783,-0.43175656,0.118279144,0.11547196,0.057883494,0.0809177,0.044091735,0.2692877,-0.048688404,0.5278592,0.20022516,-0.25259233,0.09016769,0.031671777,0.56626683,0.16528527,-0.17976429,-0.11665972,0.10311749,0.9905102,0.093314104,-0.060121596,-0.086775616,0.026686385,0.09735305,-0.4620133,-0.07957913,-0.024982251,0.009097993,-0.18986401,-0.22616446,-0.056856252,0.012662612,0.019553632,0.08232125,-0.12534419,-0.05020092,0.27436307,-0.13601235,-0.12753995,-0.17663641,-0.114898205,0.08756983,-0.0005374644,0.04191674,-0.38525024,-0.16846853,0.1896283,-0.12677515,0.07739459,0.20480749,-0.2443,0.44387746,0.346111,-0.14600937,0.21355139,0.26426578,0.02973336,-0.10763723,0.05592878,1.3317642,0.24249855,0.3022093,-0.25558043,-0.2820151,-0.14526516,0.16281699,0.058349654,0.27201253,0.029858686,-0.17478496,0.07174263,0.25537428,0.06377543,0.32927784,-0.20874648,-0.008170873,0.110812575,-0.13847005,0.30063093,-1.0666263,0.21277666,-0.021295276,-0.07287575,-0.7216374,0.31281352,0.023920901,-0.1898068,-0.06344945,-0.009021681,1.394592,-0.69973,-0.3424487,-0.013867095,-0.05553811,0.074575365,-0.05607383,0.35857475,0.025681369,-0.05386909,0.25084266
Q8NEU8,0.100516304,-0.03333341,-0.09199075,-0.010828875,-0.096220315,0.17254749,-0.25293633,-0.12899742,0.4614807,-0.07034061,0.028303215,0.06289115,0.057361532,-0.28611752,0.101965934,-0.031062447,-0.037778754,0.0550544,-0.0024777919,0.032042913,0.28028178,-0.07261511,0.04794388,-0.6036626,-0.6098316,-0.011011377,0.019821879,0.059208542,-0.4404606,0.024822142,0.08908504,0.041393947,-0.08622964,-0.090463616,0.10161437,0.016501905,0.5987544,0.040270794,-0.0037255902,-0.040519066,-0.2209304,0.33662754,-0.054331936,-0.0014140732,-0.21353465,-0.04082369,1.0742991,-0.0009660219,0.05412681,-0.07706851,0.15899618,0.06256804,-0.33927143,-0.10603305,0.07213888,0.04139282,-0.053777456,-0.20262083,-0.085554115,-0.11944877,-0.010072275,0.032320905,-0.152095,0.039505627,0.11727072,-0.14945047,-0.028743396,0.059474606,0.040004726,0.026056908,-0.13483714,-0.060590707,-0.062620044,0.16217059,0.058357634,-0.035707068,-0.0017242306,0.09591361,0.06585445,0.060287043,0.23340662,0.06989235,0.14720874,0.15045069,0.32305673,-0.06341179,0.077329524,1.184251,0.1454821,0.30598807,0.05240877,-0.06947962,-0.07861205,0.06306912,0.033371363,0.09639988,-0.063003264,-0.108066656,-0.03275008,0.055855338,0.037590727,0.37841392,-0.14480123,0.14080656,-0.027469726,0.056708574,0.18549907,-1.1076378,0.4529057,-0.23489307,-0.13570376,-0.7352645,-0.005915755,0.049687497,-0.0713655,0.0103180995,0.0839514,1.3419282,-0.5917656,-0.11273008,-0.15058294,-0.014820434,0.19796811,0.12955336,0.06223841,-0.037653256,0.0018614829,0.01564701
P47897,0.08037536,-0.0016589676,-0.13915594,-0.041846994,-0.03624142,0.14659418,-0.3304482,-0.3079582,0.40492433,-0.19581428,0.07931768,0.09239923,-0.018842818,-0.43744904,0.2294513,-0.030063752,-0.08849913,-0.0053038183,0.21772096,-0.074869074,0.22609834,-0.095883444,0.047888346,-0.5344122,-0.33092615,0.12129073,-0.018332215,0.06833481,-0.44356027,0.012496165,-0.10378618,0.2503812,0.06366048,-0.25212625,0.11421389,-0.062204726,0.7581197,0.109737396,0.0041320003,-0.028644362,-0.010369786,0.52844834,-0.052257087,-0.014903665,-0.28731325,0.006011597,1.1209428,0.019662295,0.26381132,-0.01287024,0.10563718,0.20923425,-0.51210034,-0.09079225,-0.011951147,0.037823003,0.066462494,-0.11289995,-0.12026506,-0.023612099,0.057640713,0.1509295,0.029431503,0.0107262265,0.08777546,-0.09125563,-0.05509777,0.013965204,0.11250957,0.07298536,-0.05910581,0.026854342,-0.10165763,-0.034305546,-0.11106819,0.059256878,-0.033028446,0.3257582,-0.1354533,0.005185052,0.20161451,-0.013259748,0.014829906,0.24075457,0.3832786,0.14154328,0.06046043,1.0609341,0.08003978,0.30259296,0.070327215,-0.12635858,-0.16943403,0.15879047,0.058724247,0.106652595,0.13511682,-0.07111907,-0.12012648,0.0014783868,0.18154705,0.22839893,-0.19400306,0.007751075,-0.027376205,-0.26238248,-0.0076870276,-0.95877665,0.32537603,-0.13049373,-0.17583135,-0.5580371,-0.0010035485,0.12144335,0.003938434,-0.069350086,-0.06821633,1.1575745,-0.6149039,-0.30247793,0.08068176,0.058116227,-0.12469693,0.21135674,0.100228064,0.039939646,-0.095765255,0.17873828
Q8N3Y7,0.08747812,-0.1073528,0.08577483,-0.016079973,-0.18712507,0.17503919,-0.14702044,-0.021486484,0.47497183,-0.22229281,-0.017169675,0.0077146566,0.004139294,-0.29738876,0.14637712,-0.0038911053,-0.12818278,-0.056440894,0.08738833,-0.0640469,0.033797827,-0.07256459,0.006536619,-0.63530296,-0.6557141,0.016729295,-0.036075767,0.13591264,-0.35309607,-0.10979735,-0.22613138,-0.020801712,0.10232161,-0.06309308,0.06502707,-0.01960269,0.608178,-0.036340043,-0.10437727,0.00742772,-0.10649132,0.2767464,-0.06073423,-0.05899057,-0.35006073,0.1628477,1.0815126,0.051485974,0.14818674,-0.031649955,0.029551607,0.15235028,-0.43711236,0.005692398,0.10763571,0.11815774,-0.11645654,-0.23295501,-0.011683709,-0.091241315,0.024889886,0.07336094,-0.06309852,0.10017882,0.20026834,-0.06351162,-0.008434264,0.19261268,-0.06924741,-0.06400938,-0.17463456,-0.19633561,0.14927317,0.15728855,-0.038710374,-0.023284663,0.094624355,0.06391572,0.029292636,0.07489149,0.22961903,-0.11257947,-0.03756204,0.10297232,0.21191493,0.009103761,0.15095031,1.0170631,0.16555002,0.16454554,-0.064597696,-0.0051968237,-0.16077104,0.14419688,-0.028195174,-0.015065838,0.050095037,0.037344843,-0.038835444,-0.062739044,0.12623176,0.39809847,0.028438399,-0.06794106,0.027086189,0.15968877,-0.011714841,-0.82694495,0.29368865,-0.12914638,-0.09692342,-0.63304985,-0.041566327,0.10109962,-0.010209299,0.023726461,0.11812177,1.423018,-0.6827036,-0.24113329,-0.13047642,0.0982339,0.16783977,0.022879133,0.008342131,0.06901456,0.009126893,-0.009342879
P18627,0.10652852,-0.078117095,0.025442347,-0.29548416,0.16327092,0.080633074,-0.09283537,-0.11994164,0.34786814,-0.2760668,-0.32113773,-0.17114396,-0.035406962,0.049629908,-0.15299354,0.21211395,-0.214771,-0.055834476,-0.16623321,-0.0098349005,0.0034760572,-0.09765218,0.20031258,-0.4098091,-0.6468127,-0.23906493,-0.26507902,-0.1639188,-0.41456726,-0.12833601,-0.09891507,-0.2606565,-0.0054780245,-0.00927826,0.2974079,0.14007835,0.6427849,0.0746051,-0.02814737,-0.0857068,0.12446429,0.20480117,-0.41449565,-0.001041621,-0.2601647,-0.14065512,0.8847761,-0.004884295,-0.18671072,0.367894,0.15836594,0.045767978,-0.47053197,-0.3067863,-0.01906076,-0.07429201,0.26667684,-0.101674825,0.15543701,-0.15285666,0.060477745,0.029679507,0.0911199,0.055877104,-0.11524559,0.033219844,-0.18046016,0.053162336,0.024420604,-0.12563649,-0.0922942,0.33385286,-0.056806497,0.28313357,-0.12582532,0.09754574,0.08620942,0.07421367,0.18509088,-0.13854598,0.06733186,0.10539648,0.44105852,-0.3174891,0.66903627,-0.45139828,0.15162277,0.8992099,0.14597988,0.19639337,0.40775952,-0.3541675,-0.08712165,-0.21607229,0.18770897,-0.41499472,-0.32393667,0.0844942,-0.01992628,0.2385838,-0.0061241314,0.58763087,-0.47756368,0.3796611,-0.13434726,0.28052467,-0.0023571178,-0.9430175,0.37039858,-0.14050762,0.0072841495,-0.58720875,-0.07583242,-0.36478364,0.09918122,-0.0042511523,0.021510828,1.2588351,-0.42253643,0.15169895,-0.37983194,0.0031813085,0.63508725,0.033530407,0.04600183,0.013508223,-0.09394142,0.2856862
P55055,0.032348353,-0.0882329,-0.028151704,-0.0037234412,-0.12795152,0.08264842,-0.11417744,-0.012533043,0.35765138,-0.14260635,0.0047001154,0.09366493,0.04564157,-0.32972988,0.04675938,-0.07184949,-0.12830575,0.027650282,0.064135544,-0.04298296,0.041663848,-0.12319233,0.0042958623,-0.56391245,-0.53722334,0.079672344,-0.06571314,0.25992465,-0.44500956,0.033712715,-0.017602583,0.12114687,0.06858547,-0.14643073,0.11483449,-0.030178003,0.51587564,-0.0031792289,-0.017083546,-0.03577487,-0.008419524,0.2778865,-0.077264264,0.053374067,-0.21215162,0.1235165,1.1121686,0.11777269,0.13793457,0.09088013,0.021604165,0.086256176,-0.30304646,0.049658947,0.026490806,-0.07584946,0.051974148,-0.02604662,-0.04607961,-0.03151844,0.090016045,0.10649023,-0.078802824,0.12048011,0.12734719,-0.058818273,0.023061208,-0.00073299394,0.1873963,0.051689815,-0.10711933,-0.008989331,-0.014570373,0.10822518,-0.015385889,0.07501581,0.011935374,0.09560699,-0.11992301,-0.03446587,0.22154155,0.007986864,0.17146504,0.06706559,0.21015108,-0.10727274,0.07035546,1.0172205,0.16559309,0.38909596,0.13544838,-0.11391314,-0.15698443,0.18402058,0.06522532,0.0019279602,-0.006703836,0.096735604,-0.09816573,0.103630915,0.06681848,0.3401393,-0.22397518,0.039231326,0.03636887,-0.014901316,0.04844622,-0.95105046,0.32979622,-0.21512088,-0.15222825,-0.59950525,0.076600865,0.026795266,-0.04530576,-0.15326019,0.0075650974,1.3811797,-0.4751318,-0.116384774,-0.08548763,0.04197053,0.14884695,0.01310811,0.14166275,0.053193737,-0.12793843,0.12918958
O00472,0.024193108,-0.25737095,0.006274767,-0.25748622,-0.21807094,0.0012685992,-0.5171051,-0.22727966,0.59841335,-0.084619194,-0.017284337,0.10182205,0.015169829,-0.41198596,-0.16629407,-0.023923634,-0.2024651,-0.023846477,-0.0099774115,-0.048898242,0.34906244,0.03288111,-0.13681778,-0.9523256,-0.4838688,0.33514005,0.13505988,0.0754974,-0.7826608,-0.17548838,-0.00042383373,-0.045253184,-0.14675793,-0.1161761,-0.00018078834,-0.01687387,0.52539885,0.14295825,-0.11663216,-0.26248503,-0.42440677,0.25563145,-0.119755454,0.041061226,0.07359975,0.27118245,1.1742442,0.12431483,0.2242923,-0.21284883,0.031034252,-0.16631089,-0.52610135,0.17395394,0.21991538,-0.1257639,0.11395176,-0.21415822,-0.06814805,-0.09632167,0.14861211,-0.2746112,-0.034517318,-0.038767338,-0.025907911,0.11060603,-0.1536212,-0.14378235,-0.217063,0.04368647,-0.20865548,0.0781967,-0.15054774,0.31260774,0.23970836,0.23519166,-0.063763514,-0.051910892,0.11270416,0.071713805,0.09321588,0.04824204,0.10201571,-0.036015913,0.114102975,0.012051668,0.30598375,1.152189,0.17310697,-0.048969224,0.15091702,-0.19189191,-0.07360643,-0.21231125,0.050407782,-0.013563335,0.16079739,0.3103493,0.22281165,-0.056141198,-0.017284831,0.80770826,0.12540698,0.24539058,0.16635251,-0.058850154,-0.24175182,-1.1103617,0.3822946,-0.14121956,-0.08312262,-0.6697129,-0.08103993,-0.28214526,0.07579591,-0.054001436,0.2915769,1.6996549,-0.4755164,-0.18772036,-0.015933104,0.35567102,0.26847553,0.0971566,0.13497044,0.18628308,0.053917196,0.3183025
P9WQN9,0.051050488,-0.0738876,-0.15779543,-0.1576069,0.018862031,0.30093688,-0.2321062,-0.28052485,0.35737583,-0.24191819,-0.04553887,-0.14185864,0.1747164,-0.38182208,0.22995287,0.2771613,-0.08123826,0.20261517,0.041669015,-0.056653112,0.34666312,-0.10950267,0.05441194,-0.40496477,-0.64164966,-0.046403293,-0.010107443,0.018719148,-0.538061,-0.049953543,-0.15830104,0.103590995,0.012663554,-0.25034162,0.0029638042,0.06367247,0.71846503,0.15708447,0.07447252,-0.12598968,-0.049201515,0.42086995,-0.2774391,-0.014449274,-0.20727913,-0.08177826,1.2148846,0.18718396,0.11632946,-0.147289,-0.06565404,0.16723531,-0.36776662,0.05042608,0.032225464,-0.16168103,0.18066785,-0.17331024,0.2130186,0.011823274,-0.120665066,0.12618297,-0.13041379,-0.22416677,0.13219123,-0.12652637,-0.043513868,0.14218768,-0.07282928,0.003693482,-0.035766657,-0.09724696,0.08397165,0.093915045,-0.024941606,0.17182392,0.13493553,0.05352119,0.061890095,0.06210191,0.37927884,-0.0034965975,-0.12765965,0.23437002,0.45172197,-0.047708996,-0.038992584,0.8033848,0.26145697,0.2576064,0.09699476,0.104464255,-0.12225755,-0.10580212,-0.16085845,-0.10945496,-0.17610396,0.030081976,0.029919507,-0.10130876,-0.07409148,0.37292084,0.13311386,0.0600162,-0.03140438,-0.1412595,0.017746171,-0.852985,0.2784021,-0.08797158,-0.29625732,-0.46278462,-0.14600593,-0.15847644,0.14023456,-0.030805003,-0.022443201,1.3949853,-0.54140794,-0.17629358,-0.19161107,0.16431977,0.030236837,0.23377614,0.27606687,-0.023677649,0.029029787,0.022868574
